Fecha,Real,Prophet,XGBoost,Stacking
2023-10-22 01:25:00,84785.71699873668,39576.72036631798,84175.85,83961.99192444335
2023-10-22 08:35:00,43615.40085414702,75226.55775104088,43364.35,43519.77760784365
2023-10-24 18:29:00,92657.87583699403,69123.47966632785,91705.7,91758.80606236805
2023-10-26 03:47:00,1531.746833677682,89087.41572500451,1593.3922,1897.6583110526333
2023-10-27 16:12:00,27362.76039219528,48071.744382111494,27057.516,27263.512202159574
2023-10-27 17:00:00,62380.26594961827,56941.25905670072,61940.57,62007.68333977474
2023-10-29 02:52:00,21554.340373061223,74896.53860899904,21373.428,21538.14763336374
2023-10-29 07:25:00,89423.97982845789,28506.4568678795,88777.24,88610.79556188673
2023-10-29 22:56:00,31422.39965457663,7868.0667656767355,31207.764,31333.758316190073
2023-10-30 21:06:00,22597.092354628032,75929.5219224843,22513.03,22652.431545509702
2023-10-31 09:17:00,15580.91560916416,20148.526088368762,15525.646,15684.044024817098
2023-10-31 22:21:00,19147.24708178258,40983.616269742655,19120.854,19246.74781102364
2023-11-01 05:07:00,41632.50425756988,79550.37596100214,41227.79,41280.27742477504
2023-11-01 21:20:00,93670.80069960278,80879.93291358513,92625.305,92599.1133794741
2023-11-04 09:32:00,2180.438250134319,99815.36958955626,2229.619,2493.9075074799825
2023-11-05 04:02:00,12586.836473662495,44892.11704073801,12619.521,12846.909411568837
2023-11-05 21:39:00,63265.4478879955,14324.150546388562,62877.18,62756.7851263541
2023-11-06 19:29:00,15610.08769313092,45919.69749387295,15525.646,15704.968196949594
2023-11-07 10:52:00,54906.81106329867,6135.759795609353,54388.38,54422.79977511007
2023-11-08 02:35:00,71322.46933676394,100894.09055815871,70768.91,70720.57621197803
2023-11-11 07:22:00,36705.35348632791,17961.66122790379,36620.88,36727.87836519666
2023-11-13 07:49:00,68846.81460161012,31101.311497155486,68301.66,68130.15942790001
2023-11-17 15:04:00,57884.77408513072,46174.5235100461,57418.77,57510.139140848514
2023-11-19 07:54:00,18282.63134478325,54393.13744771662,18299.242,18599.571918921785
2023-11-19 09:16:00,77872.32290614613,101902.21451430595,77299.09,77154.18757032984
2023-11-19 17:07:00,40593.9371476139,90678.74655695264,40358.52,40496.13838958236
2023-11-20 04:33:00,92799.35046407057,5684.189288026412,92066.99,91825.03533526782
2023-11-20 09:03:00,35203.33866465211,47065.66222516096,35056.09,35159.4609977818
2023-11-20 19:26:00,85315.10760860534,7791.597906798992,84489.055,84293.35020415632
2023-11-21 07:58:00,15807.134692569602,18092.35037849476,15793.164,16121.962825168584
2023-11-23 10:24:00,88192.3132096122,85810.63641815154,87608.43,87393.43615127662
2023-11-24 16:55:00,56190.96187626331,78879.20684573415,55948.49,55919.645304672194
2023-11-24 19:42:00,50121.69260333743,18499.99145818982,49639.07,49712.75862853344
2023-11-24 22:21:00,24075.06342234942,5511.219112015718,24030.256,24190.637290882478
2023-11-26 18:59:00,54125.28500032928,24323.687499387026,53552.81,53627.202212468575
2023-11-26 20:53:00,91137.84977984932,38902.51399221133,91043.99,90305.0314531292
2023-11-29 04:31:00,58185.058579679055,74812.07702848606,57924.18,57781.973395442445
2023-11-29 21:47:00,8355.34709333813,102368.22855940377,8203.394,8645.744444719561
2023-11-30 01:53:00,62680.715079894166,90071.93067115091,62332.61,62024.48054940652
2023-12-03 15:22:00,1932.9896443037453,8931.118308792835,1939.989,2221.3214106794685
2023-12-04 00:35:00,20979.719497183767,100137.13042513367,21036.66,21222.099989192884
2023-12-04 05:27:00,36984.15635855987,58500.61632222216,36628.312,36752.95608542366
2023-12-05 09:41:00,26426.022149579545,94237.71585024954,26227.639,26566.25025234592
2023-12-06 12:04:00,85812.76551989427,76140.58738031244,85172.44,85076.49875859218
2023-12-07 01:47:00,8013.541812956814,34417.48551152464,7851.3823,8226.839971339146
2023-12-07 05:48:00,54558.97335767462,83502.51130840139,53997.457,54020.940778720105
2023-12-07 16:48:00,16308.521027127066,48057.78082542382,16094.591,16370.055546846212
2023-12-07 20:27:00,46059.80246591905,11155.792383632901,45567.184,45586.743335724364
2023-12-08 21:44:00,2246.166757360136,28309.611585982722,2167.605,2500.0501942081096
2023-12-09 06:02:00,88034.60032393542,89159.81146965458,87173.13,87046.59054975746
2023-12-09 07:50:00,62173.64256332965,16641.44984168386,61644.336,61649.58757063727
2023-12-09 17:00:00,37610.92883770104,6418.565138841532,37429.89,37461.52549752923
2023-12-09 17:57:00,53444.23748312242,51654.42963092276,52659.594,53238.67623723246
2023-12-09 21:07:00,28965.80264298559,66872.15146200392,28982.674,29119.661979588614
2023-12-10 18:49:00,14117.33826319159,28414.23099458061,13880.047,14140.803560881148
2023-12-10 20:52:00,21910.190352219044,42754.70302614541,21674.479,21899.96281208073
2023-12-12 15:38:00,26337.71422750581,44582.41251694554,26227.268,26537.86386895578
2023-12-13 01:41:00,76128.67671686156,42159.356419349315,75500.47,75310.34137046216
2023-12-13 07:19:00,97338.74090436396,72421.85190036624,96566.07,96322.30441024379
2023-12-13 10:47:00,25136.690766811866,82979.35874921677,25257.04,25403.995308847992
2023-12-13 23:51:00,39115.01397081126,75290.88512068921,38854.83,39015.20993285765
2023-12-14 12:27:00,43784.76294591343,47409.30983455099,43735.156,43552.05238040526
2023-12-15 08:18:00,97749.53899386551,32929.675839394906,96957.125,96753.68309856774
2023-12-15 16:07:00,13340.316892274488,31658.165205859168,13920.149,13774.000145502758
2023-12-16 05:13:00,38316.18436241864,17792.122370007677,38106.37,38149.43491988939
2023-12-16 06:10:00,42307.26375929705,102234.47325400345,41896.6,41991.7781568616
2023-12-16 10:53:00,50748.22052365443,49860.76961807938,50393.188,50448.13769376353
2023-12-16 21:12:00,11543.476463478652,53079.517122816585,11646.266,11754.503642257654
2023-12-17 02:30:00,23213.69533595232,100107.54669040735,23167.9,23416.75585195134
2023-12-19 09:24:00,12743.768102164351,30878.991650736305,12539.287,12915.845409104546
2023-12-19 14:29:00,11745.017177585896,65993.42915611644,11715.064,11952.271001597528
2023-12-20 19:17:00,81916.27527963139,71561.41059114068,81184.76,80964.6923606856
2023-12-20 22:13:00,23926.44150550216,5085.791621789456,23717.652,23873.88656414795
2023-12-22 07:10:00,37992.337038719925,10154.986893929678,37699.09,37790.32238594599
2023-12-22 12:45:00,35004.75360372723,54313.50278538848,34650.547,34709.38570403215
2023-12-23 19:25:00,27043.861299431548,20600.576328169383,27050.898,27236.565757163997
2023-12-26 03:55:00,25293.698776486937,102807.6921786583,25265.082,25410.266896517318
2023-12-26 06:44:00,67258.61758212546,66742.50749352359,66292.56,66512.55549423123
2023-12-26 09:42:00,82825.25774479106,14357.026679774783,82278.2,82047.07079832122
2023-12-26 12:21:00,1397.970653396534,12207.137350740453,1540.7941,1856.4192885768111
2023-12-26 17:28:00,38037.94830951581,68592.29598245981,37763.09,37807.81257463901
2023-12-27 02:06:00,2757.954466314395,70306.65166150301,2484.7393,2855.7411202628628
2023-12-27 20:25:00,64516.36870546465,60745.62543479076,64025.11,63936.710473578896
2023-12-28 01:54:00,69315.58292475472,13194.851560457175,68988.72,68873.2335219597
2023-12-28 12:08:00,2350.351096002263,80532.82634744063,2145.8027,2491.0962855020134
2023-12-28 18:25:00,22051.446990931778,25213.260062424193,22253.172,22286.18498082085
2023-12-29 06:30:00,40953.36063083333,100519.57740343145,40753.99,40853.071065226155
2023-12-29 08:10:00,34666.296187823405,8043.4181511196775,34625.215,34697.70228763142
2023-12-29 10:22:00,27246.531060205336,54630.5717909603,27062.965,27229.987837215875
2023-12-30 17:47:00,17113.076976486143,15819.418598707904,17053.932,17267.41043797641
2023-12-31 19:58:00,35747.27358316447,97107.46221560346,35442.34,35596.26415757829
2023-12-31 23:09:00,79777.61087967362,90139.6097891847,79093.984,79062.32812650636
2023-10-20 16:22:00,33054.91087319741,24721.10104154024,32738.809,33013.77129822082
2023-10-20 19:56:00,82433.83149097656,39139.612877485844,82366.195,81592.75887070264
2023-10-21 06:03:00,86322.45481548969,60652.93695592769,85724.875,85487.92541590985
2023-10-22 00:42:00,55141.74756331904,73763.1310412906,54728.773,54682.33199528579
2023-10-22 03:28:00,66995.31425760151,33591.800525100465,66084.47,66492.8629176803
2023-10-22 16:32:00,59121.03089669396,23990.458976028636,58659.3,58616.05823908268
2023-10-22 21:06:00,25965.37199595443,99763.1137034062,25985.715,26118.64614640258
2023-10-23 04:51:00,80015.47778243001,20602.75652003769,79569.625,79384.94697720147
2023-10-24 13:45:00,71423.3402363488,78392.70450431269,70724.25,70688.56045675215
2023-10-24 14:41:00,91454.4893110131,32391.46206959034,90885.87,90628.8883846494
2023-10-24 19:14:00,77192.44760668497,32114.15593824013,76596.65,76400.68055747745
2023-10-26 05:52:00,34902.5034865571,35176.516669431054,34608.293,34684.67957424644
2023-10-26 14:06:00,6722.731061899586,65950.23227231536,6715.8384,7036.909345882026
2023-10-26 14:46:00,90164.41913499752,12674.524290983558,89343.79,89047.57921542265
2023-10-26 21:01:00,2124.1278423556123,76046.1544766587,2164.7117,2465.3427815603195
2023-10-29 13:26:00,53244.50772589744,98604.09760462042,52650.992,52816.92247118487
2023-10-29 18:00:00,63081.17526770063,67005.71601737996,62389.367,62438.03522132125
2023-10-30 11:33:00,68415.01366788683,23480.183424237322,67785.49,67678.61644252895
2023-10-31 08:08:00,65827.59137720554,29792.211942039903,65450.777,65365.99256582303
2023-10-31 14:51:00,21904.276309781777,78539.65511482627,21669.25,21858.734301277163
2023-10-31 23:32:00,35906.6060331863,11019.144117753176,35778.367,35916.35955500095
2023-11-01 06:23:00,77419.76835131878,41202.314291119634,76956.57,76768.37381559501
2023-11-01 12:02:00,25416.752740697924,84870.918729619,25254.072,25393.787388858043
2023-11-03 05:10:00,50021.12599056356,82131.5180198622,49661.984,49684.13317973577
2023-11-04 20:50:00,63443.833635275936,53536.182892943165,62858.586,62828.79839683392
2023-11-05 20:36:00,6232.976858124562,84293.41976877853,6340.3955,6622.227594869966
2023-11-07 04:22:00,13727.052501119404,42776.18797698987,13856.394,14105.719237774247
2023-11-08 15:27:00,54038.6662496244,82405.69574908828,53734.84,53618.599418688675
2023-11-08 20:10:00,88080.76544229225,102910.59690756124,87258.52,87025.85925562427
2023-11-09 03:41:00,2119.910716665134,25138.704190332042,2123.9734,2495.176583361075
2023-11-09 20:34:00,94161.98226075934,32780.879977255325,93479.94,93250.73039180874
2023-11-10 21:56:00,67729.26314644811,56925.36264022012,67418.92,67280.85242742924
2023-11-11 07:56:00,22136.22903089219,72378.12769573838,22229.389,22280.65934330359
2023-11-12 04:56:00,32739.380461293626,66231.35208600435,32540.336,32643.97056891831
2023-11-12 13:56:00,56990.51928305138,86494.90752191786,56692.273,56733.64306324462
2023-11-12 14:43:00,1251.293489781175,18906.847696039746,1270.055,1537.4734685261178
2023-11-12 15:35:00,71043.75159699726,51682.07818270365,70310.88,70380.95680848173
2023-11-13 15:57:00,70981.99030969864,23851.955128625894,70308.87,70373.22235196515
2023-11-16 14:24:00,12759.024123802,34743.17533723465,12619.521,12924.268431163371
2023-11-17 23:45:00,82510.90461677323,77769.62307173343,81891.97,81752.05005369661
2023-11-19 02:00:00,45227.720894688784,50408.26687677985,45097.02,45135.99360536423
2023-11-20 04:21:00,91354.2595259893,97860.26610614116,90450.195,90260.80417213571
2023-11-20 04:38:00,49874.30007052871,32303.57475469244,49684.96,49699.52116069629
2023-11-23 00:58:00,46897.78049386288,56825.962722648,46729.23,46786.60302738499
2023-11-23 02:06:00,9594.50593579466,42369.646161574405,9430.413,9805.07150674154
2023-11-24 10:49:00,15011.512035175074,50216.71336845684,15013.452,15193.332644440314
2023-11-24 13:05:00,99059.80935590457,24619.647415423,98169.28,97992.79578101251
2023-11-24 17:10:00,50515.29878810564,29652.539555139094,49976.53,50082.15857440305
2023-11-26 18:41:00,94258.21305227144,101371.4088854248,93678.55,93355.63181968904
2023-11-26 23:04:00,98669.3854935955,87584.78541405764,97844.64,97609.50342672366
2023-11-27 08:39:00,10578.997800831155,20728.293555568936,10566.458,10734.275218455577
2023-11-29 12:38:00,5409.442142181618,26599.795928846732,5295.8535,5734.232019993022
2023-12-02 09:55:00,48977.48707288616,25901.996162900694,48604.086,48616.65284651014
2023-12-02 16:37:00,77034.18368929866,58397.23433977826,76457.555,76404.76577948355
2023-12-03 14:04:00,14209.84192014333,64466.6188775152,14257.996,14567.129437203013
2023-12-04 00:52:00,88978.10630489897,25199.081615814965,88438.52,88240.8922625724
2023-12-04 01:29:00,18415.550641008296,30734.564740096503,18350.463,18580.560161690984
2023-12-04 11:46:00,13484.144211088911,43608.40387083384,13628.095,13768.21179157144
2023-12-05 04:34:00,76560.81112724963,72889.38809665765,75846.29,75699.48384051722
2023-12-05 17:36:00,20722.59674746115,33103.52929199725,20633.285,20880.14523330317
2023-12-07 06:42:00,59628.95209206082,90102.80325920552,59056.273,58956.65001247307
2023-12-07 09:37:00,14285.57861972118,96030.79369594445,14269.423,14525.989347797462
2023-12-07 10:56:00,37913.16867028701,102180.59312264225,37688.72,37815.873236135994
2023-12-10 00:01:00,66896.36136189867,42325.467767224225,66514.44,66506.30789592664
2023-12-10 19:56:00,25991.83300796012,43805.74119904933,26049.057,26130.95806841738
2023-12-10 20:05:00,45424.88112098472,61648.86211669729,45120.414,45235.931406799114
2023-12-11 06:31:00,62150.75060491506,46864.58684879464,61711.824,61648.91460176039
2023-12-12 16:27:00,94170.59693027382,33673.695080336314,93463.24,93275.14546379964
2023-12-12 21:12:00,79671.77103943817,33649.12038745351,79098.08,78924.17094719666
2023-12-13 03:37:00,97023.85683718244,79169.20359440408,96215.92,95917.03866468775
2023-12-13 12:08:00,73845.65737143713,17023.83446938983,73339.56,73084.20337049494
2023-12-13 22:28:00,10989.116576495291,9658.65180064865,10821.537,11073.423351617881
2023-12-14 07:48:00,45656.2160344191,51953.06751700608,45592.895,45589.901445966694
2023-12-14 10:33:00,84741.71012223678,51035.944908964724,84158.195,83946.94948421065
2023-12-15 05:39:00,7595.154492447079,44867.3897951824,7548.9863,7814.578435305378
2023-12-15 08:07:00,75423.32111737487,69461.07378910469,74503.02,74561.55903447254
2023-12-15 18:19:00,31199.696459745657,7737.1751409282415,31252.734,31342.706047108586
2023-12-16 03:00:00,10115.381454077036,31120.125769800237,9946.76,10391.50423979952
2023-12-16 06:44:00,14099.811420031763,93004.9351247705,14177.6045,14269.086864196739
2023-12-17 13:02:00,51198.21640343875,24488.186755158087,50624.477,50773.769826651995
2023-12-18 06:00:00,67606.46327881336,26763.47093951162,67052.34,66904.3822246652
2023-12-18 11:13:00,12169.87413719888,59545.58572966397,12081.043,12441.615623604215
2023-12-18 17:38:00,48111.28109442893,37585.91776239785,47856.47,47862.18847149181
2023-12-19 07:10:00,37395.41115134837,10536.478346013891,37514.637,37421.675455131626
2023-12-19 13:05:00,10461.368059009345,71656.37199932356,10456.186,10665.753377114966
2023-12-21 12:24:00,41488.010985891095,61977.218821053066,41290.793,41270.913260905276
2023-12-21 14:06:00,21513.275859074736,54863.389476137294,21400.611,21531.968418399174
2023-12-21 19:25:00,8885.604243350375,38198.58972543678,8910.151,9227.356031181178
2023-12-22 09:53:00,50699.67853539884,73955.25393394985,50533.914,50381.589047038506
2023-12-24 12:12:00,20245.28579608142,31615.5940135415,20233.758,20468.61723735059
2023-12-25 16:23:00,21590.555379982223,80287.62784972764,21398.764,21539.758501836142
2023-12-26 08:26:00,72152.2336739374,58080.20256296449,71650.25,71491.69904456007
2023-12-26 14:25:00,29126.47975291316,34342.36378510611,29035.709,29132.475704835786
2023-12-26 14:52:00,85761.80018531295,48265.842624717654,84871.125,84697.34495491104
2023-12-26 17:37:00,73969.26536421666,71330.885587826,73023.92,73307.70970066063
2023-12-26 23:46:00,99382.73382816104,39000.36964960692,98620.52,98295.67253698644
2023-12-27 03:30:00,63311.21349200244,78919.54239640154,62761.156,62769.05241940532
2023-12-27 21:46:00,2004.5906074256663,100647.86410674456,1876.2189,2190.8208933224423
2023-12-28 03:59:00,93454.55203194226,76645.10668424306,92613.93,92557.7337238248
2023-12-28 05:46:00,30769.15499498895,63399.036991400724,30160.44,30527.08727730904
2023-12-28 14:33:00,51012.479431636726,69441.45696277455,50721.086,50732.94613222403
2023-12-28 20:38:00,63925.705162125625,85005.06610038379,63394.113,63301.00274092329
2023-12-28 21:55:00,45779.24447516846,93695.5079701252,45566.867,45584.72638399628
2023-12-28 22:59:00,26558.69673926864,81315.9668285944,26216.678,26531.216851969228
2023-12-28 23:09:00,89286.01486969818,79994.12401293739,88591.88,88372.6107287267
2023-12-30 07:26:00,64484.65100200389,93881.2538613032,63931.13,63932.08657555323
2023-12-31 02:00:00,9361.76374423932,65734.39028448428,8863.58,9465.35324866911
2023-12-31 19:54:00,77951.66556104107,71423.51920064255,77320.83,77157.61542054883
2023-10-20 05:39:00,68018.37217502097,62767.46297984245,66867.57,67108.82510748098
2023-10-20 12:21:00,81908.69975010758,76508.03053480614,81146.52,80987.79913350141
2023-10-21 06:08:00,78056.26165031137,96769.68951256557,77393.914,77191.87819811863
2023-10-22 09:36:00,1243.0938331824782,36072.73705168598,1273.4581,1499.6904115708662
2023-10-22 13:49:00,89056.13623704242,51688.30946618489,88549.234,88235.80066173708
2023-10-22 23:18:00,49791.3331015366,61769.31084871488,49306.0,49348.92058337175
2023-10-23 03:12:00,25780.415699094367,78752.17172885466,25608.26,25819.535804302774
2023-10-23 05:00:00,58517.694988952855,20513.60406792065,58095.117,57942.11080548535
2023-10-23 11:39:00,76124.58728283668,9866.131860982554,75560.6,75373.02548981272
2023-10-24 00:32:00,10629.600036528342,74721.42398595338,10574.644,10746.883836832001
2023-10-24 07:40:00,92658.31662676088,49413.737116538985,92026.68,91842.01435479661
2023-10-24 08:01:00,67872.65686242271,54976.45773856926,67396.51,67334.05803670769
2023-10-24 11:36:00,29673.12967464463,86359.26270875709,29644.648,29856.471698787478
2023-10-25 08:09:00,3564.0216736737543,53478.58411144562,3317.0466,3756.8473174591413
2023-10-26 11:07:00,37156.66761020561,30811.94298085898,36944.688,37028.704353288624
2023-10-27 22:04:00,72933.19281799243,100829.5073238303,72395.484,72284.43070874705
2023-10-28 02:38:00,45426.63681008581,53295.36982699161,45202.125,45207.733013523284
2023-10-28 09:09:00,3732.676674250366,14524.948091534157,3558.6125,3949.670133793829
2023-10-30 11:48:00,66399.1558990066,98165.4776477622,65876.61,65771.84700497617
2023-10-30 23:31:00,53716.04389206608,50713.02715970395,53341.97,53289.92908600202
2023-10-31 17:08:00,54775.191589779344,34088.118557295886,54392.18,54407.19282121183
2023-11-02 00:15:00,51305.745838003466,86012.84845015977,50890.85,50845.79007151722
2023-11-02 02:01:00,38953.66850726776,33380.37052901541,38935.867,38991.240729895704
2023-11-03 20:34:00,57859.76301310559,6762.4158932481805,57454.926,57513.435705768235
2023-11-04 15:59:00,82044.65478999769,34391.5343976811,81523.97,81348.11917513667
2023-11-05 19:22:00,97775.09828424732,50595.005549511916,96969.85,96753.96077967604
2023-11-05 23:50:00,38415.49897957182,36010.76390991046,38037.312,38154.04389508101
2023-11-07 06:08:00,2116.7293044491807,56995.36748687708,2150.2546,2501.779596556296
2023-11-07 22:10:00,64457.45354315141,28777.377466270707,64001.387,63921.54029916471
2023-11-08 21:19:00,5588.197190642516,34905.0677317753,5186.391,5800.707316549241
2023-11-09 00:00:00,46805.62527686168,10244.831481805535,46416.95,46381.4905423538
2023-11-09 11:26:00,99196.31918785056,94070.61452168754,98166.01,97974.24150036398
2023-11-09 15:09:00,31257.77537310751,67632.79208994513,31265.107,31343.494746687335
2023-11-10 08:01:00,52685.07346871537,41520.63816757271,52422.297,52392.983359813436
2023-11-10 13:22:00,3318.5816713920053,101089.46918024002,3218.7083,3628.4423276297503
2023-11-10 17:15:00,78562.17026983973,25101.487816373756,78014.27,77935.16483528426
2023-11-11 16:30:00,48877.6939621259,97587.43467852462,48547.984,48592.890786714284
2023-11-12 09:25:00,98101.32173283446,37278.492348849504,97424.42,97168.79557378756
2023-11-12 13:43:00,61369.63756543774,82261.97997689499,60960.92,60913.31833041162
2023-11-12 23:17:00,87793.0624076423,93920.58087085093,87351.58,87087.87866725078
2023-11-14 15:11:00,70412.8023150798,93952.36001184251,69669.38,69593.463579391
2023-11-15 14:12:00,28987.942750284976,32542.67680169783,28552.863,29130.45701052189
2023-11-15 14:16:00,20858.94390869884,6939.548181318346,20744.047,20861.195665935895
2023-11-17 15:42:00,6285.462081463186,35376.219144696515,6336.2275,6657.53322036022
2023-11-17 20:33:00,18311.448106290725,19326.119576843197,18330.04,18617.388822798166
2023-11-18 09:13:00,16591.394717585114,61256.44479073368,16550.34,16844.19134073409
2023-11-18 10:54:00,98185.37492679112,77675.98729047693,97427.914,97162.18684814536
2023-11-19 00:14:00,1082.1422806022556,57686.632046480656,1265.9983,1509.3428780138938
2023-11-19 00:39:00,72578.8124020799,42454.75252172005,72034.26,71901.41034697584
2023-11-19 03:22:00,72100.94554180988,27437.602383172776,71643.93,71504.13974667182
2023-11-19 04:27:00,86898.25782660855,35339.70136558449,86054.17,85837.5414422012
2023-11-19 18:19:00,59517.4696495485,56873.411041165375,58996.613,58964.59712982832
2023-11-20 02:58:00,31992.57502101596,48899.46266970778,31693.736,31879.86105253324
2023-11-20 03:09:00,77303.59525661722,36422.481720930205,75901.484,76225.9337266394
2023-11-20 05:17:00,54342.47413603815,54893.927220113546,53934.383,54003.126796829485
2023-11-20 10:46:00,48381.17244655384,58509.29913774667,48174.094,48207.448331014755
2023-11-21 22:54:00,29189.57874225298,25406.290627691455,29029.861,29171.646393264724
2023-11-22 09:07:00,78198.74377137216,67589.8490107819,77734.586,77585.64184833132
2023-11-22 16:51:00,35235.2841173296,10593.169341514558,34950.02,35153.27779901772
2023-11-23 12:53:00,71482.96496092327,65382.62603648202,70721.92,70717.78719364817
2023-11-23 13:48:00,92822.32766591248,69869.71495964644,92075.73,91825.91814126134
2023-11-25 08:15:00,57955.39758071463,7227.162803046297,57466.246,57492.53335021772
2023-11-26 12:54:00,86032.83062198822,85915.31681109994,85348.875,85112.03099445892
2023-11-27 04:01:00,31868.097642191045,46623.69674152956,31650.61,31804.619406789192
2023-11-29 08:58:00,56649.468050718446,23544.820673512837,56462.133,56391.36207897662
2023-11-29 15:40:00,7129.70517002182,59704.40121215505,7174.149,7465.802551545556
2023-11-29 16:08:00,49019.9819043434,85305.75289306289,48914.293,48590.565708054026
2023-11-29 21:07:00,57300.42352312339,55946.26390345767,56839.043,56771.29786161958
2023-12-01 14:47:00,96933.35389489862,31953.64616097194,96217.29,95924.72099612265
2023-12-01 17:29:00,48568.861945462784,27353.01124382514,48131.473,48200.627892196244
2023-12-03 00:28:00,63770.86733776282,54795.90321817173,62856.92,63081.30361598514
2023-12-03 09:38:00,42352.2263267545,15962.544789267116,42257.305,42318.86072193907
2023-12-03 19:09:00,19404.50427847116,96391.21822822734,19505.807,19646.45657565734
2023-12-04 06:21:00,97714.2456006812,99997.36826654579,96990.984,96763.56351481927
2023-12-05 21:22:00,14490.192015793364,84366.85599529473,14253.745,14526.669064961747
2023-12-07 02:37:00,43688.577818048754,74060.67040764025,43450.39,43528.21534470653
2023-12-07 06:34:00,41654.94692630166,53678.062998008965,41625.207,41633.33359636278
2023-12-07 09:44:00,3614.0602671161055,65344.10874449847,3536.713,3959.962155946409
2023-12-08 05:41:00,56072.83325878405,12117.685007541279,55571.992,55569.659529716475
2023-12-09 09:31:00,61640.79073400568,27160.841892147906,61293.227,61309.54591716131
2023-12-10 11:38:00,18687.56929388557,72267.71533701857,18722.361,18995.302420591768
2023-12-10 11:47:00,15068.381139433734,73958.30251059918,15021.746,15264.748195713826
2023-12-10 13:20:00,59388.990886149535,51912.60237306325,59032.848,58949.18290036716
2023-12-13 14:27:00,34918.39777444402,79967.8971229893,34547.23,34717.34748709816
2023-12-13 23:54:00,99537.11437848891,79463.97635344704,98664.6,98411.18912891479
2023-12-15 11:08:00,24982.12854348469,8070.321263792743,24751.906,24963.59587828162
2023-12-15 19:42:00,57144.03434560152,100339.06767072217,56767.305,56752.21107043364
2023-12-15 22:02:00,73140.89595886847,87874.16535621909,72593.875,72383.34333702011
2023-12-16 01:30:00,2925.124398301419,87139.4907088869,2752.222,3239.3309583606065
2023-12-16 11:48:00,9207.554867335002,98036.39312043163,9122.55,9420.466458843215
2023-12-17 04:39:00,63513.13555919772,92192.82620655288,62944.414,62845.87721801897
2023-12-17 06:08:00,73317.36884265377,72351.2659631872,73323.24,72756.61601382418
2023-12-17 10:32:00,39902.40348883384,7926.158653077521,39617.53,39741.29761896425
2023-12-17 23:17:00,35362.09042544231,67657.29239999046,35000.5,35162.93038590179
2023-12-18 15:45:00,42368.71612122475,68464.41719424729,42239.883,42329.22501769372
2023-12-19 14:53:00,48260.412350909486,52188.49542496944,47823.3,47870.63560886376
2023-12-20 02:18:00,29406.37200686727,84886.26228516658,29182.682,29404.313777031493
2023-12-20 07:02:00,83618.5247210873,87835.84478138706,82995.336,82898.37349564514
2023-12-20 15:44:00,77531.57988349332,102494.11000775875,76936.12,76765.56548037511
2023-12-21 20:42:00,98724.33606300982,94937.09713399893,97839.12,97600.18482526287
2023-12-23 03:33:00,97954.26324078332,31179.28710978967,96985.02,96768.53924363025
2023-12-23 12:09:00,49562.76737730528,95512.6133261824,49297.07,49347.568029285605
2023-12-23 12:47:00,89332.880024583,21764.91666774857,88571.695,88353.74548744243
2023-12-24 16:21:00,79052.06106900866,73143.78834444175,78556.55,78354.55502464477
2023-12-25 02:00:00,64462.69631944398,91917.22020346866,63923.29,63930.96953186118
2023-12-27 02:20:00,20573.558275845426,8861.715523001054,20654.8,20873.48183750385
2023-12-27 06:04:00,12015.438293849986,85150.48582013078,11815.914,12117.70327430078
2023-12-28 11:15:00,34247.017567378585,8108.20934655482,34197.0,34312.661463327066
2023-12-28 15:19:00,38097.53172128172,100846.95991398625,37740.977,37811.17232600271
2023-12-29 09:10:00,75962.42351195758,92439.46828386174,75423.97,75278.40469365327
2023-12-30 13:18:00,12524.106225174552,7873.570468658633,12615.402,12858.58663983037
2023-12-31 17:51:00,98555.79021016414,92287.36659485057,97792.81,97541.51749251081
2023-12-31 19:27:00,37659.99103221007,52365.116916239225,37417.03,37463.585095440096
2023-10-22 16:43:00,37352.743945923416,102493.81381501148,36875.406,37060.994587117304
2023-10-22 18:19:00,72753.77283635602,71071.0853118584,72287.99,72273.18150760313
2023-10-22 19:52:00,89061.86236746333,63259.03817961739,88543.17,88247.58567518299
2023-10-23 07:54:00,94546.01095331914,66962.52458570043,93905.37,93663.19665888068
2023-10-23 18:35:00,84084.71823104312,60961.4100682682,83317.55,83205.1357734704
2023-10-24 03:22:00,69636.39199312191,69505.32202747444,69026.45,68855.0982317815
2023-10-24 08:38:00,51419.642028350034,45718.271239896276,51293.14,51231.10747235191
2023-10-24 19:40:00,2186.403791456434,28851.19110012857,2142.5742,2489.3252875642384
2023-10-25 20:54:00,60002.4064030236,53019.836244382794,59428.703,59421.00359397426
2023-10-26 02:17:00,49499.35144524749,69913.05840265777,49297.023,49336.14745609858
2023-10-26 05:35:00,39572.03551782896,48297.967250566675,39307.777,39346.645087952245
2023-10-26 17:39:00,16381.345258082769,60880.320876901744,16116.193,16353.140796799406
2023-10-27 11:15:00,63220.91798012451,26173.04224904476,62897.562,62787.754304418864
2023-10-27 16:19:00,16279.53606597039,12590.593521483937,16095.877,16366.844464293308
2023-10-28 01:27:00,55078.83019125265,76183.60384980947,54702.266,54706.90970414536
2023-10-29 03:02:00,17909.54339101372,21668.003269577945,17920.867,18148.525985408156
2023-10-30 05:24:00,90830.90131895686,86803.6535738603,90089.18,89754.90123856516
2023-10-30 10:40:00,99361.6889906366,85800.15053076953,98630.76,98294.91472262147
